-7.967637596345273465e+00;8.709846200455928056e+00;4.907871669041401042e+00;-2.103006661507997421e+00;4.523786908790925487e+00;1.994265296781596142e+00;1.985839391591194492e+00;1.983194315710986144e+00
9.742997078715649906e+00;2.099206620360509135e+01;3.332191531369125936e+00;-3.718769856850328015e+00;-5.182844504861154888e-01;1.997655035034093807e+00;1.985535115895820546e+00;2.015530591976691710e+00
3.851940269346223022e+00;1.106736632924688735e+01;8.223328272172107489e+00;6.347176952988222709e+00;6.702798096047085430e+00;1.988928821946664316e+00;1.980997271125984449e+00;2.002846848645650546e+00
-2.758052077501513821e+00;8.499713832634673949e+00;1.323572493876967116e+01;-3.305258951461108374e+00;1.011459930997018475e+01;1.989193989265026996e+00;1.971973869875338403e+00;1.997939494647303471e+00
4.246891942040790235e-01;-8.120625549643744279e+00;5.992137790905259109e+00;-1.067822856189092340e+00;5.433578980436887029e+00;1.983284629065570126e+00;1.995452899575435701e+00;2.003193189035972654e+00
1.845878117653504624e+00;9.545411273971614818e+00;9.860278106852335966e-01;-9.087723475594906564e-01;7.639291869244579480e+00;2.003330819048330547e+00;1.997553153916747259e+00;2.027111822192979140e+00
3.912116528840983598e+00;1.326760386318418838e+01;6.274497895901036237e+00;-1.517995109737824144e-02;9.775938803790294784e+00;1.997249964636723440e+00;1.974162570806331285e+00;2.015590007313164289e+00
-1.983794339457727762e+00;1.447919979563529935e+01;7.080409864338624182e+00;3.037028816867951342e+00;1.688761331708787949e+01;1.977803490952211307e+00;1.996953637132101944e+00;1.987793032409498117e+00
-1.175597840598447075e+00;1.981751717748501562e+01;7.181183719490613626e-02;4.615535347841648317e-01;1.210545750523131048e+01;1.999001163814642545e+00;2.011501811511859916e+00;2.009086676397236815e+00
4.980194709002055298e+00;2.177524177022452534e+01;4.561167614674736193e+00;-2.739842924005235325e+00;1.709701351946051773e+00;1.991617664087756534e+00;2.016462993429770201e+00;1.985363450295949628e+00
-8.861345384658818602e+00;3.398578624894955880e+00;-8.012538299682070431e-02;-2.274001935609984759e+00;1.601398892224636938e+01;2.002370680918258650e+00;2.004863704270485325e+00;1.996775145619279268e+00
-2.699329659013272487e+00;2.625626455585362784e+00;8.885599555100375468e+00;-8.437600479402648901e+00;8.903430370390552184e+00;2.005642429105620739e+00;1.983638730866476907e+00;1.995837589318248506e+00
-9.862308102809658195e-02;1.456590833142526265e+01;2.641421418391476372e+00;-7.883183515436213984e-01;7.882121515480825735e+00;1.983553950331074622e+00;2.010356532760089188e+00;1.966206593400328329e+00
1.118845604551816919e+00;1.226909277928909248e+01;-9.742783876899885342e+00;-3.576785393509330113e+00;1.252864495653505728e+01;1.997324270146814129e+00;1.993403806239603338e+00;1.997798201346165481e+00
3.865688838999070676e-01;1.012640818135469800e+01;1.447005259337247995e+00;-7.891245377177849019e-01;1.153358548753653778e+01;2.004471061885622962e+00;2.013285336315917107e+00;2.005045003118665736e+00
-4.312210387210443585e+00;7.947827625729560808e+00;7.056109911882034957e+00;-5.947344137669561270e+00;-1.490871732522609960e+00;1.993038090765298920e+00;2.002714307414209305e+00;2.023869495859365042e+00
-3.379364943232977758e+00;1.506650641450096195e+01;1.271045943679647827e+01;-2.324607900574002350e+00;-1.176413603276685649e+00;1.990953723615026538e+00;1.990283892580734459e+00;2.033530073515065428e+00
8.632647543192280892e+00;9.357808497466399089e+00;-4.531650246525353865e-01;-6.590655164800689469e+00;1.728565967990295604e+01;2.016547917447964799e+00;1.958454456610106087e+00;1.984319254246798669e+00
3.512959149937403325e+00;3.398145220089904051e+00;3.923654013102639393e+00;-6.328994297487784415e+00;1.269766129144789879e+01;1.987589102252851347e+00;2.027999025156676627e+00;2.007982937160460502e+00
6.046980227831291188e+00;5.581268774581006120e+00;3.816806117809189658e+00;5.892665714027354618e+00;5.267351369668044292e+00;2.014203651840189568e+00;2.018399405603758634e+00;2.021608584118611773e+00
7.729137207426209244e+00;1.326494054742944506e+01;5.920768822722854097e+00;1.709880246401171977e+00;8.426374375586931365e+00;2.000806254585180355e+00;1.977796112917841631e+00;2.012669076646228294e+00
1.461652653067148044e+01;1.341512635324165004e+01;-1.309175404572696877e+00;-6.217372967734477562e+00;1.703255654119889329e+00;2.015171520037998043e+00;1.963306038478235704e+00;1.998754991610341980e+00
2.306969493976207541e-02;8.631065522784913568e+00;-3.280872046654157437e-01;3.306304584545872061e+00;5.272636649053900726e+00;2.009498593004525713e+00;2.013989840405388421e+00;1.961183742272103459e+00
-6.538818582255242262e+00;7.403480749431095020e+00;1.875850462347596004e+00;-2.234396201767471890e+00;1.058728391040505556e+01;1.999555603601575582e+00;2.035167123265985811e+00;2.042520054027716192e+00
-2.898121512294958180e+00;9.869204509999304875e+00;4.826943160712774628e+00;-4.318990613477637908e+00;6.682980254882053828e-01;1.990265909243812636e+00;1.972612429700820291e+00;1.979065568891693161e+00
-4.243242548247939894e+00;3.634399582471200318e+00;3.013312655013692609e+00;-5.318264077409473600e+00;-4.720377550403421552e+00;2.001230200780607316e+00;1.975723972387413818e+00;1.973285807811304249e+00
6.622345929292614564e+00;9.278814538793481503e+00;-8.218936373403264994e+00;-1.466567163464219448e+00;8.319559651068722417e+00;1.986510664040738616e+00;1.974601101362780664e+00;1.982618863313394098e+00
5.649846288276332729e+00;7.712497624591421186e+00;4.468814619707324187e-01;-4.364879920211805597e+00;1.238589995376789687e+01;2.000415245041599288e+00;1.983979347064965149e+00;2.003614203962863272e+00
1.182433964691948347e+01;1.652120757802484263e+01;1.045382695548523699e+01;2.601077882968517052e+00;7.968595562516172848e+00;1.989221451794908280e+00;2.046051341301851512e+00;1.975259084024588274e+00
-5.115875755455512319e+00;-5.405730485891666603e-01;7.026077251811244651e+00;-5.776785012236057781e+00;1.119971324311820915e+01;2.000582881344011188e+00;2.019601805578686626e+00;2.011796916720777872e+00
1.360391688140441602e+01;1.210273817930701057e+01;4.559758022561094748e+00;-5.079529566500516680e+00;-2.480608473556131344e+00;2.011401768179768901e+00;1.981695355609853326e+00;1.973023916478725770e+00
-8.017809283582501223e+00;9.659563437941191211e+00;1.659522799270574112e+00;-9.301531440531118022e+00;9.865700335943170529e+00;1.981458558800750058e+00;1.994530242801140885e+00;1.996041808287611241e+00
-9.981565257990261397e-01;6.098550406907077281e+00;-2.254950995970697036e+00;1.729088457162891501e+00;1.266872762891800974e+01;2.011676346111805458e+00;2.010490470055769308e+00;2.004867573428696037e+00
3.358466722733351784e+00;1.074682758371296210e+01;3.366945291226494330e+00;-3.444660347873930828e+00;1.532538295503021963e+01;1.997663634304137181e+00;1.989023000789967854e+00;2.025298511282505487e+00
4.367869627485324813e+00;6.681900949152007385e+00;2.266645580163039853e+00;1.241685476682286016e-01;6.356911550611624939e+00;1.987389290072543169e+00;1.987891762183824351e+00;1.988776274308531100e+00
3.194728861378622664e+00;1.483381570245962067e+01;-5.218620378943309213e+00;-1.166130669271687292e+00;1.182439974209582800e+00;2.001865517568762520e+00;1.964247912340097990e+00;1.984856885825526440e+00
4.486006672986442290e+00;9.434062252432806162e+00;-1.438632808153512244e+00;-3.771806363893130953e-01;1.069212219046040424e+01;2.011334197714429894e+00;2.016301136249982751e+00;1.968062437876938908e+00
-4.534969994691638639e+00;4.188665971721655445e+00;6.463303899508585637e+00;-1.621142931877168625e+00;2.922531890557571899e+00;1.990330967350901759e+00;1.968218176478991222e+00;2.012783830884788738e+00
-1.126368551751193881e+00;1.395567949050963463e+01;-4.001718523798874827e+00;1.227037675841529119e+00;8.224420001753598441e-01;2.006913508200094398e+00;1.977758220832140035e+00;1.979810088745156627e+00
-3.990514711076449395e+00;6.535843225483829677e+00;-4.335791811678086916e+00;1.790354977102473821e+00;1.272995755781217042e+01;1.988722599876720398e+00;1.953427058778009373e+00;1.999457875968320586e+00
8.273531249486500982e+00;8.778091608229019016e+00;2.696377648806300265e+00;-1.501966328661685779e-01;1.484929460956253955e+01;1.997886562719062953e+00;2.042158247402714011e+00;2.004678376308376198e+00
1.035164888639685898e+01;6.563104249002080337e+00;5.993188714022457120e-02;-3.236074927643106669e+00;-9.801312401552308984e-02;2.003696602992500519e+00;2.023103208874837300e+00;2.005298593000840235e+00
-2.046817510057418410e+00;1.684841514886508307e+01;1.641882569474634623e+00;-6.023792647000874467e+00;2.931954918475094374e+00;1.990062959594788516e+00;2.016650514461503896e+00;2.004236704131738378e+00
-3.892916208779157117e+00;2.179671106537028002e+00;-6.686642970179446088e-01;-1.507152932044738325e+00;1.053197481645607070e+01;1.997746499440901990e+00;2.010874776890955395e+00;1.995110872521696166e+00
4.858952949519889764e+00;7.676049749355877694e+00;6.231922724187430873e+00;-1.598094266839228617e+00;1.302078109065136502e+01;2.004090505396525224e+00;2.008763216726611400e+00;2.021612142101576026e+00
5.403863055851495290e+00;1.118182044052744750e+01;-5.620611939048155037e+00;-8.531277078615776333e+00;7.893398241041605701e+00;2.015948088798335647e+00;1.988952491817127965e+00;1.984053407100201616e+00
-1.544176504656094462e+00;7.916185396534512364e+00;8.869213524835095619e-01;-1.784433113942700100e+00;-1.266862315711559717e+00;2.005397282190164443e+00;2.003560291807191529e+00;1.985551386952701058e+00
-8.323788271801312533e+00;9.704854539431803317e+00;-7.205259685076192966e-01;3.993639419672190272e-02;3.547106087390292650e+00;2.002842989308883492e+00;1.988520647985790868e+00;1.995332675856762439e+00
-1.068436148563644572e+01;1.782987580104898129e+01;-1.411020755207674338e+00;3.286019279609856625e+00;1.234735873436814302e+01;1.996790693285529050e+00;2.035288601378374196e+00;1.991081778980710704e+00
6.718162338380636811e+00;6.572268310451705453e+00;3.560256609190517452e-01;-3.460014805055400267e+00;-2.096733517194151020e+00;1.989753023884690775e+00;2.004429840602338864e+00;2.002186948749026918e+00
8.957809061302802078e+00;8.320550330609886913e+00;1.364804054146624424e-01;-6.615025265291651912e+00;1.029318595406640569e+01;2.008086293779487441e+00;2.005839287609736399e+00;2.001784903199467003e+00
-6.036586543573824848e+00;1.686384994935404436e+01;8.924772494434124681e+00;-1.056927713602744845e+00;1.559835697110001007e+01;1.979943661717343151e+00;2.007020829205312218e+00;2.007640741503792459e+00
-6.294024034388392863e+00;1.025641661778873548e+01;8.623802836598784438e+00;-4.442832768401975940e+00;3.737700611090999381e+00;1.994440101116146780e+00;1.971425301256421125e+00;1.993220978993003767e+00
-5.671330942902153005e-01;4.405813770116061789e+00;9.556985110887442403e+00;4.743851002815411277e-01;4.085774199426867703e+00;2.010087994057256466e+00;2.001145139371601100e+00;2.011370422046254269e+00
7.528394849295636959e+00;4.160168722789104656e+00;3.901839875734019358e+00;-5.305057948291860725e+00;1.200419955704841080e+01;2.007833064207158458e+00;2.028053348599450079e+00;1.994515868050039220e+00
-5.074484706897305131e+00;4.849111839180296535e+00;-1.959600001669831393e+00;-3.977954176116993423e+00;1.300457143450824660e+01;1.997367039790109100e+00;2.018239610830527386e+00;1.986377680617022135e+00
-8.130229579850876576e+00;7.032838414323703269e+00;1.808385630589427695e+00;3.064675116497136642e+00;9.991573614141898929e+00;1.996986601947007500e+00;1.994850867225159030e+00;1.991720479796259546e+00
-2.565419614697016737e+00;3.957981234710082674e+00;6.294673943793751114e+00;2.326115012091243273e+00;1.763622034734388677e+01;1.996935329820768379e+00;2.002772363524223387e+00;2.013875004347090769e+00
3.900338140811475895e+00;9.899730494143508253e+00;5.716156723993161215e+00;1.134977636262917144e+00;-4.170322892652897906e-01;2.009316375001128030e+00;2.004858791615482971e+00;1.980004101508729519e+00
7.723732842058110837e-01;1.157665180143764339e+01;-1.625351137298690851e+00;-4.766368548225985435e+00;4.120790343320603455e+00;1.986921631565888191e+00;1.958831149894463275e+00;2.003723734661122968e+00
4.594130363421157881e+00;8.910939945060160738e+00;4.896548236831184120e+00;5.111303170357935244e+00;8.744620060898224523e+00;2.000373255259709548e+00;1.988477135623246017e+00;2.009934538626380274e+00
-1.043569959127450808e+01;4.062998802057375514e+00;-1.926113881509310399e+00;-1.164003912794952100e+01;8.553337961087777330e+00;2.001784969434090122e+00;2.045920388027799852e+00;2.021037587970350380e+00
2.097043812840345023e+00;1.253319077581238616e+01;-2.445364704987606608e+00;-3.294339145784068279e+00;7.750671021142881756e+00;1.991812608469884838e+00;1.993953371129627561e+00;1.989965882874253467e+00
-2.998415623534902430e+00;7.776154262689424002e+00;-4.700752785612170470e+00;3.562280813725729800e+00;7.295542281083786662e+00;2.006750284817532926e+00;2.001148321882282755e+00;1.993631036953803060e+00
4.801964353509213801e+00;7.459004711963093115e+00;7.329394556595927313e+00;-7.950849221651612453e+00;1.496584924515543769e+01;2.009063965444086275e+00;2.002561116362024052e+00;1.960667102537249962e+00
-7.522449625532603434e-01;1.349777508505423107e+01;-2.223638861286767465e+00;-3.343884395127353137e+00;-2.311362679742945403e+00;1.992768304150482228e+00;2.012488010501110036e+00;2.019592724795173933e+00
-7.190452919227674045e+00;1.173131549800965523e+01;-2.936540060512395911e+00;-8.768159035885689789e+00;5.198243600275714194e+00;2.007331282179347198e+00;2.017230254236128228e+00;2.007288012250998399e+00
6.870479769852996910e+00;4.594624372953291846e+00;1.175748371804765569e+01;2.537302778187748409e+00;1.120792705823232893e+01;1.997307132344866565e+00;2.038669280717030574e+00;2.001994614309995146e+00
6.820670420259218325e-01;1.239839273932721753e+01;5.099676057769575444e+00;-1.817974305826220771e+00;4.435652821701254744e+00;1.996063704175258913e+00;1.997406008486799278e+00;2.000394760258091154e+00
-4.644847008786890719e+00;9.122867724106633602e+00;-8.602046362083171083e-01;-1.571118954020154002e+00;1.066920188004919368e+01;2.015233317026699833e+00;2.016794544791049582e+00;2.023256412780599423e+00
-1.556033625528169928e+00;1.699301195770814488e+01;2.823969403378814746e+00;-3.066343629697128037e+00;2.982299499047319280e+00;2.000109228375445358e+00;2.040599782414760366e+00;1.979966231268559307e+00
5.081475698975546962e+00;6.682607760646170902e+00;5.868695025511915020e+00;-5.695788137706957244e+00;1.566763457360475087e+01;1.989305777139642739e+00;1.976817000610229913e+00;2.023170379311687750e+00
8.888115132775096239e-01;6.850908357432452966e+00;3.793467893604237418e+00;-7.932419547466047494e-01;1.575237620112715753e+01;1.995698196553210568e+00;1.996034037716558629e+00;2.019925501480891228e+00
-6.157789331661163601e+00;5.461807760504003184e+00;1.105608051812936488e+01;2.594530004890484243e+00;6.164765090481209242e+00;1.992378283248790183e+00;1.985615534874289656e+00;1.994314595006573265e+00
1.033453107668011350e+00;1.079387005404412392e+01;6.512360728070479610e+00;-5.508500512101128788e-01;8.265266197339309784e+00;2.006955193710186602e+00;2.006504949664707826e+00;1.997876562090026287e+00
3.089072114551801640e+00;6.668323459560645539e+00;1.396372262599191671e+01;-3.200479912593250376e+00;8.473219455551639356e-02;2.000845813536790807e+00;2.019434502097881889e+00;2.004174216026871846e+00
1.778569671961149901e-01;1.345686781908344187e+01;1.269162270288733652e+01;-6.457759269518938972e+00;-7.241350849295606906e+00;2.010049839901660640e+00;1.998717144375469434e+00;1.992092203269365758e+00
1.460722592365230499e+00;6.283231458869674491e+00;-1.912556743448304175e+00;-2.055540448751241200e+00;3.774428833300013775e+00;2.000525277340412078e+00;1.991104274719296630e+00;2.002338384185491815e+00
3.783770178571405740e+00;4.403133830087275769e+00;-3.773581720985183630e+00;3.112501746167072980e+00;-3.776410844864287242e+00;1.997550659768740244e+00;2.010623359596436899e+00;1.994466093882564017e+00
7.836381401278796233e+00;1.174739720701076173e+01;1.258507955696395442e+01;-3.455580400614628900e+00;1.439999732062782201e+00;2.013011704703411286e+00;1.995879248123360927e+00;1.985174543487772780e+00
-1.185654628249201092e+00;9.330284465515653380e+00;1.116798547317744550e+01;1.186678723544076774e-02;1.175179818860565994e+01;2.003605827085313429e+00;2.012440073164636356e+00;2.008893864706809307e+00
-3.274779979407879793e+00;1.676380597930095817e+01;5.630791862331308018e+00;-7.797978238568382459e+00;1.474008538839334292e+01;1.999795215101072721e+00;2.035670696896331400e+00;1.979158503736110131e+00
-2.529162183067779957e+00;5.202995903454400661e+00;-7.061784488020350636e-02;-1.078835100724022000e+00;-4.695247047878456925e+00;1.992200702348556840e+00;2.022849002183416900e+00;1.986458743731835064e+00
3.133708324477228579e+00;9.038044291329327962e+00;1.143055675168915819e+01;4.293867868247454034e+00;-9.592890127304656289e-01;1.973317507741425558e+00;1.970213043328691738e+00;1.995713300668915835e+00
2.346269730965395706e+00;8.295114349467175074e+00;-5.402616337441106253e+00;-1.151546477729866513e+00;1.327328720235757764e+00;2.025930727047997149e+00;2.004684443273343941e+00;1.975746527440021438e+00
6.774151638596497271e+00;1.379887707718777179e+01;-5.777082220690142655e+00;-3.019967488570020731e+00;4.984286238859315432e+00;2.008471936337250963e+00;2.017576232837952510e+00;2.007249427520020557e+00
-4.511593504869892968e+00;1.770186472212794371e+01;1.814029690041111254e+00;1.625480454307381084e+00;8.767918334128193436e+00;1.999115811236428675e+00;1.996873623596194580e+00;1.971790074549673255e+00
5.304433119821834630e+00;1.661721061933789656e+01;3.486555137262496551e+00;-1.658476760592525467e+00;3.789336296546180538e+00;1.981108840565257045e+00;2.019802624196593843e+00;2.010521849448871468e+00
4.074017972137387922e+00;1.020594440712896045e+01;6.429380296071288470e+00;2.854308058655373515e+00;8.105441613728791239e+00;1.991613839278699505e+00;2.007933628974040818e+00;1.983436477367017003e+00
5.662702856234158588e-03;6.159644639443626168e+00;1.428081982081232937e+01;2.808812893757634654e+00;4.044969686792295960e+00;2.007965912802858188e+00;2.003105741884979363e+00;2.015663607391282142e+00
-7.332636310448878092e+00;1.480074586634940204e+01;2.627993972743261075e-01;4.368581026234611642e+00;2.162069677526977785e+01;1.993397869870453087e+00;2.018760657613974718e+00;1.945981243888782020e+00
-1.073378448138391672e+00;1.348714949093267634e+01;1.104769657311877040e+00;-5.423939179023163248e+00;-5.748784964992932345e-01;2.001489914905810963e+00;1.997810148756697934e+00;2.014759803770436619e+00
7.590461373102824538e+00;1.639245277269732171e+01;-3.318367100837865458e+00;-3.425670551367685501e+00;1.450219284295748068e+01;1.993668723810190446e+00;1.991796326602996769e+00;1.991215921763104468e+00
-6.355326426610532486e-01;1.355958990726263025e+01;1.516141515909907866e-02;-1.150219748498056971e+00;1.422549088623836511e+01;2.001037970435770141e+00;2.017547603676192125e+00;2.014521405498481244e+00
-1.225464991052896302e+00;2.021809798082511378e+01;-1.901058930580289186e+00;-4.897498918491404396e+00;5.508201707376574774e+00;1.997974382649747582e+00;2.015669241523938116e+00;1.997586174266038794e+00
-6.833543967402476937e+00;3.840757446298049160e+00;-8.608519536996324106e-01;-3.414096235516548283e+00;4.465429534454653293e+00;1.999511304518872823e+00;2.039437954921998752e+00;1.994009681967128245e+00
9.149878195538325709e-01;1.240552696784083864e+01;2.686536918945891195e+00;-5.977831597577530687e+00;1.009558763058471698e+01;2.005718272292903226e+00;1.994827557146874764e+00;1.983501318543192449e+00
3.056928043055426425e+00;2.712217840878001773e+00;-7.643994105538736150e-01;3.964422460657175407e-01;8.419753050729696042e+00;2.004860144055159221e+00;1.988703993621617094e+00;2.009872831325544507e+00
1.038295856524009686e+01;1.181636645894007032e+01;4.196540447151750897e+00;2.198137071930508668e+00;1.135374989277325497e+01;1.994133950348486728e+00;2.005299414737677477e+00;2.016301277593576469e+00
4.100433022076642509e+00;1.561019061281422893e+01;-4.695748175368206212e-01;-8.468390538972744963e+00;7.615589503006350292e+00;2.004369749246857069e+00;1.968950979151125269e+00;2.007995412650509515e+00
-1.431661411897402481e+00;1.018138898215539889e+01;-7.568467194971155720e+00;3.162044656587159608e-02;1.801220138938222703e+01;1.992929213084796425e+00;2.026874186422088719e+00;1.966263377536439538e+00
-2.918861848820041072e+00;4.473996017607758446e+00;-1.321729510992954548e+00;8.258957556122599186e-01;8.597914072330542723e+00;1.995294159767554865e+00;1.993732479272093405e+00;2.012665238145888935e+00
6.742920469570199415e-01;8.375370992635064127e+00;-5.755838914863686817e-01;-8.344356386010874260e+00;4.655272505933998772e+00;2.013063041123617225e+00;1.949222311784357231e+00;2.015522300196404881e+00
-7.286085810673966989e+00;1.471764030382712818e+01;5.395346496479762166e+00;-1.016082144669780085e+00;7.833166220063917606e+00;2.005936255636113330e+00;2.002994696456759538e+00;2.003638067179963844e+00
6.233647952615152255e-01;1.063274302030701612e+01;7.071499461603479197e+00;-2.460633723632229319e+00;7.654374083916307470e+00;1.990078763320814570e+00;1.969478261739897151e+00;1.996775852338317447e+00
1.469019530111650873e+00;6.989674952359093751e+00;-6.064868659103371584e+00;-9.306453231846601781e+00;2.584388935419505984e+00;1.979934802548393158e+00;2.014536054065465986e+00;2.006512869066882754e+00
-3.906180780425474452e+00;1.075396033928807249e+01;-1.047813805478078919e+01;-5.536269894225663180e+00;7.690116916670692859e-01;1.999657907324285722e+00;2.037463145513561891e+00;1.996386778976169118e+00
-8.449587881048488125e-01;-2.871393705642514504e+00;6.663406871640510154e+00;-5.936505411918375330e+00;1.970946582473549924e+00;1.999272031171763331e+00;2.001326753634347977e+00;1.986200358148432876e+00
-1.148454949179100293e+00;1.704914631743152498e+00;5.752189119241842619e+00;2.593118761446832288e+00;4.787845910226728563e+00;2.009385652823246105e+00;1.992047037274773613e+00;1.988418574515391946e+00
-7.967627278064242091e+00;7.051332665114323106e+00;-1.360658334541781755e+00;9.420921674609523677e-01;6.933264792627181983e+00;2.019152703676662775e+00;2.005124096718309268e+00;2.002471634379992871e+00
8.888923522275204547e+00;1.629540826042200408e+01;1.113523461437156925e+01;-1.430589545072015856e+00;5.114420943808083209e+00;2.008185431939686794e+00;2.002130134645192960e+00;2.015411189125337454e+00
1.022454989819448912e+01;7.930997658535837047e+00;-2.994866464645061122e+00;-3.638641173209844037e+00;1.716087085736911888e+01;2.011706148802617555e+00;1.993240059461800273e+00;1.998436828385382391e+00
3.734024786294575016e+00;1.476437536160851849e+01;-5.605202349747490764e+00;-2.431772542861959430e+00;9.957806192783900556e+00;2.005522508134223170e+00;1.999187208135485561e+00;1.955543098387432011e+00
-3.191235904183811201e+00;-4.425821183880316312e-01;5.772499354917708381e+00;-3.377414848632008137e+00;3.006885075918488859e+00;2.014932640992110002e+00;1.979311996511379679e+00;1.994692255443114570e+00
-7.537209166282217154e+00;1.762495134635457106e+01;-3.214998695252084815e-01;-3.342090020881649526e+00;1.580003810677809994e+01;2.013961557622757859e+00;1.996182186801787051e+00;1.994089437957353272e+00
-6.906726627757495685e+00;1.404419408346187836e+01;-6.353088344516292452e+00;-1.051917921357372832e+00;8.282417578546763082e+00;1.987136355495974893e+00;1.942298030897769534e+00;2.009163524374497634e+00
3.541478115136897031e+00;7.075225929098366784e+00;8.015207931575147882e+00;-4.435482870898690422e+00;4.111744204454207186e+00;2.000595623554766611e+00;1.997835200829968461e+00;2.013121224465282744e+00
