-3.612489441966739712e+00;1.268646311011166006e+01;2.376434111696030804e+00;4.498438125114461172e+00;5.623991843854669881e-01;8.114889812915819789e+00;2.022789055834704364e+00;1.958019981629813389e+00;2.009511512111306075e+00
1.725451140316450971e+00;6.906272844020173274e+00;2.651648376853680045e+00;-3.176728710129482103e+00;4.618470952841372323e+00;1.346320072507929666e+01;1.999650218482765140e+00;1.987686376585013015e+00;1.990520051165167281e+00
-3.920637251653037225e+00;7.596527888409846163e+00;-1.220770760958846513e+00;8.937725673584751007e-01;1.523667827669412667e+00;5.201595700226018693e+00;1.992952938175829081e+00;2.025295252144942104e+00;2.022606112345040952e+00
1.210741722716540991e+01;1.347628093094654389e+01;-3.088208597522032584e+00;-4.450580286643805117e+00;3.117467750958543338e+00;6.461160044654011614e+00;1.999906342439558227e+00;2.023060067733009060e+00;2.018271193408783137e+00
-6.192644424213793464e-01;9.169482840553015990e+00;6.064886168709121783e+00;2.405591916542824116e+00;2.606207095742433033e+00;1.164517491774484981e+01;2.006235671662406794e+00;2.024414201033418959e+00;2.009621076405610385e+00
5.207939219017054810e+00;1.042930673273502329e+01;2.248004510203083228e+00;-7.072163928667889454e-01;8.935667148222172784e-01;3.324305417299995291e+00;1.992079565805869645e+00;1.997492432008407759e+00;1.998929974783596464e+00
4.559978876195570408e+00;1.223557014231640494e+01;7.523240052643691556e+00;1.731040859790644149e+00;3.425522075609263251e+00;1.286943804452470452e+01;2.007978876356707687e+00;1.999219013482156138e+00;2.036820407947031342e+00
-3.610438515456246833e+00;1.327241535883435120e+01;-9.754757852845772348e-01;8.512855639913499139e-01;1.437076760423465416e+01;5.705570583303980037e+00;2.011706939419821261e+00;2.002285120007655461e+00;2.020325473517395665e+00
7.709569488759373534e+00;4.836655117873815080e+00;2.878649440124124048e+00;-2.778706873806515709e+00;1.132562285929986245e+01;-4.964241265068451980e-01;2.008437869459983816e+00;2.011579998170343941e+00;1.980564971877551317e+00
-3.809103649899168165e-01;8.294285176473277232e+00;3.622837695226684751e+00;-5.908712788326286436e+00;1.181600619836866883e+01;3.397436393738845872e+00;2.000309819094181485e+00;2.011724103473229164e+00;1.999305192573097356e+00
1.045186313117426380e+00;9.078941578866393414e+00;2.950719991529391795e+00;-5.612089083034922155e+00;1.187914039573209735e+01;5.550536240930508569e+00;2.004295685317070141e+00;2.004395214770253730e+00;2.027856156743441218e+00
1.065644149756806325e+00;1.599994665356694767e+01;-1.391777253780575041e+00;5.195459319332385029e+00;-1.219434176309700035e+01;1.606695220631122467e+01;2.005388999107791115e+00;1.992845510284460442e+00;2.039300727115137768e+00
9.063748403041222090e+00;1.449496142871314674e+01;-6.668219535731187975e-01;-3.149132293666485616e+00;1.119923728030307686e+01;8.302206621668226205e+00;1.987236333349087003e+00;2.024265448198205419e+00;1.970498378316384747e+00
-1.268668204383134324e-01;4.207547331156979986e+00;1.439448613837529756e+00;2.130227640028206082e+00;8.359589356956609763e+00;8.667244392625816474e+00;1.995884513151526374e+00;1.976261496849190724e+00;2.029676029254523062e+00
-9.820626428993563195e+00;1.217072316930707387e+00;2.210430254110183235e+00;-3.850618830887940547e+00;1.308458903246010685e+01;7.764487406852960127e+00;1.993126143371640291e+00;2.032019984925581113e+00;2.041316446796142881e+00
3.366240396816779334e+00;1.597516754419996055e+01;3.251469332175059623e+00;-5.173941177051886164e+00;4.662396913177102142e+00;7.960868914242169581e-02;1.996523571493528992e+00;1.981928207241686835e+00;2.010961907505437907e+00
7.317335435340009298e+00;8.732723494546027254e+00;1.146522530365136383e+01;-9.934615863577672457e+00;5.744407842147166932e+00;7.798982857904418253e+00;1.991512923444940908e+00;1.972823609309097392e+00;1.969496729386665645e+00
-1.095557221922771163e+00;1.737766935860473438e+01;4.767278581239742685e+00;1.826671740334178118e-01;1.208258450362920478e+01;5.439547701962971438e+00;2.009221573462456778e+00;1.993008374779603908e+00;1.999297255353543079e+00
-1.997136722486409166e+00;1.351594158976104865e+01;1.794057965191397042e+00;-5.027282735037954531e+00;1.357486901700090876e+01;1.188025065053955664e+01;1.983954654379725735e+00;1.970727593902108277e+00;2.004199943840314191e+00
8.263384758244831652e-01;7.468661309930387127e+00;-8.932661208644496753e-01;1.947135428034280302e+00;1.204571338851866003e+01;5.095165971083774004e+00;2.023291723076027449e+00;1.993928555187142626e+00;1.984309034558991547e+00
6.228607251820346136e-01;1.231998342220049736e+01;1.116412755480115315e+00;-5.559905293658028214e+00;9.056481603110906775e+00;9.547236611728854072e+00;1.998490844030079483e+00;2.015491311087487247e+00;1.969134413191957922e+00
-2.454732535736461774e+00;8.599448060563711138e+00;4.794827544957603216e+00;-3.746787170313830906e+00;1.895075525600043065e+01;4.638571197541399016e-01;2.004647600735437685e+00;1.997447656133706895e+00;2.006232493249727966e+00
9.718345561936279076e-01;1.452128823100077426e+01;3.550572758088997194e+00;1.158853857086064032e-01;6.440859792335384526e+00;6.311712506600043682e+00;2.006991258196376027e+00;1.979801529411822747e+00;1.987230515290016486e+00
5.451183736396258972e+00;7.323890569858146904e+00;4.076108260654566884e+00;-5.589234365881305955e-01;8.737723284419654846e+00;-2.056194406109044692e+00;1.998672229203823258e+00;2.043835552019648283e+00;2.013066955867659047e+00
2.807792558405219907e-01;3.228692714517642059e+00;2.203029146026248775e+00;-5.767631235265959333e+00;8.204594349067232173e+00;-4.917418150773931629e+00;1.995676365315755652e+00;2.003346429903247294e+00;1.984089340064872475e+00
-2.400236930496197019e+00;6.598193723351963413e+00;2.430946504025504051e+00;-3.073005245010960174e+00;5.432376865065712934e+00;4.111261137268574117e+00;2.002569753448226297e+00;2.009980272260688761e+00;1.961058165693982058e+00
-1.284480214422864641e+00;1.020546024180835332e+01;4.795290348123767643e+00;-1.213084127386700128e+00;-1.692909926576211532e-01;4.723978735356126890e-02;1.999885960618904113e+00;1.997934026035847355e+00;2.034070118133447291e+00
-8.539003466558970246e+00;1.540604686398662437e+01;2.713878641395777169e+00;6.890967388976600105e+00;1.019190496290968895e+01;9.008206853064809394e+00;2.000613464990387058e+00;1.995406991381776018e+00;1.993417602724673943e+00
-2.059497353572880662e+00;4.205971419031801162e+00;1.313406534750648058e+00;3.640817440226093105e+00;1.055347102177440632e+01;9.660219533404760028e+00;1.992681848372458209e+00;1.993003524667101400e+00;2.005697100097683983e+00
-5.362218909010570300e+00;1.498498653074144471e+01;4.563643683951887908e-01;3.140039541302751758e+00;-2.970733184683545858e+00;1.519402258471687617e+01;1.996554968024941479e+00;2.002878211288134480e+00;1.990892983709239061e+00
-1.088530736517503872e+00;8.373548095483535292e+00;1.164643300346790422e+00;-2.283802592893227068e+00;8.310514478328340005e+00;1.063776172642237938e+01;2.006486629949159273e+00;1.987554743357174525e+00;2.041534639665200324e+00
3.896042188380067550e+00;1.723139736852955650e+01;5.139515621257106481e+00;-4.310851397482173830e+00;5.316572672658137044e+00;8.366531250848936452e+00;2.008684713279686562e+00;2.012379354879250126e+00;2.017787450899283908e+00
8.096090738515911767e+00;1.228315239964928374e+01;-1.226839998621175543e+00;-6.814957766816238660e-01;1.445944450646941171e+01;1.239286716888640072e+01;2.014123040160554989e+00;1.982222748767102249e+00;1.995918945997674498e+00
5.313255121819211446e+00;1.080795838137341214e+01;9.256312694945592057e+00;2.095482870633831318e+00;4.863760510769745693e-01;5.002441885092411056e+00;1.998500233005521265e+00;2.027067398265328890e+00;1.983896396971000398e+00
1.581404132582537203e+00;1.333816486098104903e+01;1.792290719065503302e+00;-2.802119435466827735e-01;-5.084056318843952482e-01;1.228396857341097537e+01;1.996242697207013306e+00;2.000977363109882390e+00;1.984915078262611710e+00
-2.777936748301860881e+00;2.181291539005697189e+01;-7.735333531059767509e+00;1.090043204658540876e+00;9.529704438976761338e+00;2.455802935727479763e+00;1.991240632850729275e+00;2.021079302968710412e+00;1.994644857158950124e+00
3.632530605477982455e+00;7.817731231315713458e+00;4.142946575633873252e+00;-2.759050354055990972e+00;6.942304493276707511e+00;8.989328096917581945e+00;1.999372629647454547e+00;1.974365190255664482e+00;2.010225743821371314e+00
-4.437157033188899646e+00;1.946947870396086699e+01;-1.142212593969694545e+01;1.109408166519225691e+00;1.436002059012849585e+01;8.285758155120262813e+00;1.999424281324724939e+00;1.990887644036253290e+00;2.010665318618213071e+00
-5.121111624178830368e+00;9.060689179546882244e+00;8.257094941020914902e-01;-1.602598951061447963e+01;2.198214206043698127e+01;1.451866470741606818e+01;2.007341816462615558e+00;1.966838076635455623e+00;1.989254512538742414e+00
2.950122679471333331e+00;1.017871505581841163e+01;3.745829679469526496e+00;-2.998165481902905327e+00;1.508665182933022209e+01;2.549344085201778576e+00;1.992430791110950450e+00;1.986287076781953820e+00;2.016074211822285189e+00
-3.310312715015362173e+00;-7.315270528756045110e+00;1.400669921793073147e+00;-1.702976703467884878e+00;8.922074017136676360e-01;1.223125232998410716e+01;1.995084611413342479e+00;2.002920970751087104e+00;1.993587769679687316e+00
-2.303608863727276468e+00;1.269264908422706384e+01;4.298829314345580244e+00;-4.892313185230604766e+00;9.117280133304562995e+00;1.563568561824033232e+01;1.995957737531463216e+00;1.983170540126970582e+00;1.981012785894778583e+00
-3.203439998076906825e-01;1.029000205468406826e+01;-4.267361251630990893e+00;-7.964172859532454574e+00;2.245162917607373743e+00;-1.078292831343929947e+00;1.995175799047990584e+00;2.003725317634388770e+00;2.025345605458400922e+00
-1.036606132890940390e+00;1.394942966055059941e+01;9.189282577981987998e+00;4.768274644380525729e-01;3.283388409258280127e+00;1.114480572452314178e+01;2.005829697384343024e+00;1.999405671349233193e+00;1.986424074669740358e+00
7.397994086794752455e+00;2.569032918771323892e+00;4.886504000133305325e+00;-7.990447017507024796e+00;1.061978419198278445e+01;-2.509874737915620102e+00;2.004132939077776676e+00;1.956334405944721189e+00;2.012996382857877187e+00
-1.454342399846143330e+00;2.209326524279736859e+01;5.863945640926999658e+00;-1.852482365036711043e+00;3.452131789482573154e+00;1.095720107919727582e+01;1.989854071833246696e+00;1.977323064068530645e+00;2.028324791193683474e+00
6.953240925675554962e+00;1.407636645795107810e+01;2.726137109927373459e+00;-1.080895522184768254e+01;7.207536265866385961e+00;4.764067371704281406e+00;1.996482433287379399e+00;1.985923964050633428e+00;1.969378819418810656e+00
-2.966246661060063516e+00;6.871004467497458634e+00;8.219987428647250738e+00;-4.485334439423283470e+00;1.976466579818833225e+00;6.586880952789677224e+00;2.007321596751141968e+00;2.008415789036066990e+00;1.972621238261077714e+00
-5.578927700700507586e+00;2.209120341637278884e+01;-6.158791634135519999e+00;-7.359770140950256945e-01;2.305053510526290594e+00;1.135095434311377360e+01;1.982894642616772396e+00;1.986743774085195424e+00;1.999023678352777278e+00
1.432943823337727984e+01;1.608014314415815704e+01;-3.328458814332337923e+00;3.704996544902899203e+00;4.461542631876451281e+00;-5.377815959465213069e+00;2.011592554951737721e+00;1.987973699240365599e+00;1.953481007788276269e+00
5.322807765739506536e+00;8.139381195949223269e+00;-6.546808795496421141e+00;-1.187493603999489267e+01;2.243796078060464438e+00;1.037601383894601526e+01;1.997728615760386406e+00;2.006099570294328061e+00;1.991504199789110752e+00
1.764893994168825753e+00;1.339439148444942340e+01;4.390796916214993573e+00;-6.928131330160294254e-01;1.045937294837680653e+01;6.759305431270667519e+00;1.984352296184215936e+00;1.995998969825119262e+00;2.011342597834388179e+00
4.128830832505809845e+00;6.045783618424112937e+00;-6.053751280317172245e-01;-2.872992859446977132e+00;7.012288638866106538e+00;2.261135490439809104e+00;1.993907274950992514e+00;1.976446745735588761e+00;2.002819261403241402e+00
-3.455488026857923778e+00;2.541876857897208630e+00;3.262791684947816684e-01;-1.301595590929424695e+01;1.838066312837733562e+01;-3.293909025000017365e+00;2.006186761577701372e+00;2.014317497961857217e+00;1.963266182299216789e+00
3.153294155242888142e+00;1.529630162948718919e+01;3.240137780588501215e-01;-1.086397391808842627e+01;7.620785016338409434e+00;4.174469232490882753e+00;2.000172730276938982e+00;2.033356762376349103e+00;2.006730885979314039e+00
-2.245681553879087300e+00;8.729564505840778921e+00;-5.459954757567739847e-01;-4.145249188893346926e+00;5.877278901990321991e+00;5.681066522555153320e+00;1.995165658893693461e+00;1.993196071222069987e+00;1.973591707279893637e+00
-4.189075190197711684e+00;1.043966520036178380e+01;-3.783743918751509838e+00;-3.898989370651837039e+00;2.728435032240780878e+00;1.518043253839759821e+01;2.006613845197958046e+00;1.957406024839267733e+00;2.006558980923479396e+00
-1.799116563869366470e+00;1.588922754221615108e+01;-1.684176373545631655e+00;7.291203988275228198e+00;1.014943203955454543e+01;1.265808359305156117e-01;2.019251883751449483e+00;1.994038126933951549e+00;1.985133420332429566e+00
1.537074599902847005e+00;-7.682550693846756928e-01;5.547816419323141623e+00;8.817550226834613980e+00;1.525411465255687560e+01;2.208100853476495651e+00;2.000160623863139531e+00;1.994573634065719414e+00;2.035829254962739920e+00
-5.850840928021688647e+00;1.296659691218870947e+01;-5.997474365050906364e+00;3.178622506412552617e+00;9.549289480405587227e+00;1.089063339611262116e+01;2.006974268748082935e+00;2.012189184367824790e+00;2.000674059038770380e+00
7.319430454353120119e+00;7.328576679867542687e+00;1.311334889109905433e+01;2.220878819584295449e-01;-2.822383341117136624e+00;1.098981668455368776e+01;1.997678669411250496e+00;1.987613912460934218e+00;1.990706531626057707e+00
-3.539572672298942457e+00;9.662945989068617791e+00;-5.528408217005425840e+00;-1.060346270519923806e+00;9.020065249077033442e+00;7.332585798940585597e+00;1.992919572658892413e+00;1.994564144602458233e+00;2.001273947600898051e+00
3.626077265826924467e+00;4.844462193223105118e+00;5.430775525875120024e-01;1.697501413865282860e+00;1.002978036811775198e+01;1.184920085056194949e+01;1.993930725290730344e+00;2.008234126033206834e+00;1.999507234900814723e+00
-2.976862532839336328e+00;1.240145956891742429e+01;7.512970568741481614e+00;2.025273654687324232e+00;7.764699133922817076e+00;1.763519807667599792e+01;1.993662705709811300e+00;2.060639704788393978e+00;1.979233056044826133e+00
2.482263365101379016e+00;8.613421300995884877e+00;3.161103945755619371e+00;2.931361096201685612e-01;6.077144084813028257e+00;1.896476919788578286e+01;2.000613121102102987e+00;2.001187795664564284e+00;1.970723412775739591e+00
6.204760550356896331e+00;1.045177562213750200e+01;2.557891322296150793e-01;-2.996204441175509547e+00;-2.967846709754400791e+00;-1.060601612412973793e+00;2.003165451851730783e+00;2.001768620243054020e+00;2.003143571044799121e+00
1.664645429063568827e+00;1.125899397024021553e+01;7.439154815995795644e+00;-8.426215129258888936e+00;1.341744903879922290e+01;-4.300615489626693488e-01;2.001517077504902264e+00;2.023801158014249868e+00;1.991836255034140191e+00
2.826703591626406720e+00;8.892457109173594887e+00;9.479875098614036766e-01;-2.487966213573956420e+00;6.918868329112492610e+00;1.863534920704875475e+00;2.007069926322999187e+00;2.015025572349588234e+00;1.984995880056629414e+00
2.506143349071115356e+00;1.292213153111933011e+01;-4.752970844269532869e-01;-2.126888200631627424e+00;1.074903176789934989e+01;7.475845905672670710e+00;1.994231731352617887e+00;1.994436588379230990e+00;1.977809441621227515e+00
4.933665139041387704e+00;9.494793378649839966e+00;-7.750170244271945563e-01;-2.591627664568477041e+00;8.214811481597145360e+00;1.210267075734422448e+01;2.013197764996520256e+00;2.022634283961659563e+00;2.037367500770099316e+00
-4.847893500731895955e+00;5.571123550644320410e+00;4.748853709611664087e+00;-6.465254219291618476e+00;1.277892304325634676e+01;1.219353686196402364e+01;2.009767380200081721e+00;1.984651204610876185e+00;1.958501872446092973e+00
3.582857583416783065e+00;1.219123233258169492e+01;-6.639609408405817703e+00;1.348700501992772693e+00;1.185226489545543416e+01;-1.547732549667191648e+00;2.004685006661202529e+00;2.013517913462746556e+00;1.957426072242335335e+00
-3.198871349385894014e+00;1.452222212485498432e+00;4.523838354710248311e+00;-3.231225508980307914e+00;1.501897254436969931e+01;6.445172810934760577e-01;2.009972540456403056e+00;2.014225608795755296e+00;2.036238879854927131e+00
3.968639516185399785e+00;8.363995248802988058e+00;2.349043016055223809e+00;1.365110601661954970e+00;2.690772873388670661e+00;-3.551298068548858211e+00;1.980158239151194266e+00;1.988597701276000773e+00;2.004701558882713286e+00
-1.676620518194710474e+00;1.301414327014805750e+01;-7.165426677289088886e+00;4.048048952948404278e-01;3.250500551540850047e+00;5.603152977444762151e+00;1.993598204713178390e+00;2.026931128381643799e+00;2.037099241568704588e+00
4.578508719328375776e+00;5.748102577193298757e+00;4.308052213582156398e+00;-1.854721677692643400e+00;2.113716246575211066e+00;6.005622953148865406e+00;1.989494430060314567e+00;2.006862309285365686e+00;1.998407920092864831e+00
2.061412891674490488e+00;1.296455758174304229e+01;7.566825084339383167e+00;-1.954035792081084688e+00;1.027841056636405881e+01;1.547970948289133908e+01;2.000297336170250073e+00;2.026155539546399709e+00;1.994462902387125203e+00
-6.046484728417111931e-01;1.420849488781863990e+01;-2.010042039795388646e+00;-2.058332516343477359e+00;6.794009037877518864e+00;9.434969438305937928e-01;2.013359377266436656e+00;1.978338875997416757e+00;2.012022974382653651e+00
-1.485035954835713046e+00;7.819654725341703028e+00;-7.186297374467600640e-01;2.000119148512347067e-02;1.175765780399598448e+01;8.673642673150650850e+00;2.009606966576871656e+00;1.993921107725224795e+00;2.011418744194066743e+00
2.791816547988104524e+00;4.260272709835874139e+00;8.102288662760608773e+00;-1.949862950463816524e-01;6.737794238470101504e+00;3.869093776924116490e+00;2.007831310599509145e+00;1.951270777552241542e+00;1.980329120097723994e+00
-3.642982303838643077e+00;1.953439666091956184e+00;-3.152565725471731639e+00;-1.510638874962950684e-01;8.151379900176038973e+00;4.252462971043679651e+00;1.996690087683743675e+00;1.978405767871418641e+00;2.025780843405140974e+00
1.016870831754082261e+01;1.194255653025821395e+01;-2.021573364377061033e+00;-8.295957838594109290e+00;7.728164495811373769e-01;-1.196009908672795774e+00;1.986854827388795597e+00;2.016041152329637764e+00;1.982631614610791848e+00
3.313444207822016985e+00;5.447286958688004610e+00;-5.793630640196303361e+00;1.328254484715845063e+00;7.574432693260239269e+00;8.543972425516148661e+00;1.999487595233675918e+00;1.986247168286014997e+00;2.008389476224432979e+00
7.268558661818538269e-01;1.198720950326138279e+01;2.662218490220486622e+00;-4.231760872383013350e+00;9.763622960715693466e+00;9.203118759707875185e+00;1.991735346265256279e+00;2.029734161946024074e+00;1.990229089754513847e+00
3.988037014578883710e+00;9.192302698664175153e+00;1.884119089723346185e-01;4.472922851866751870e+00;-8.115237669767511264e+00;7.181160886091403128e+00;2.004256726730964555e+00;1.987681707606246073e+00;2.017031227058411869e+00
7.666639052247629316e+00;1.837531306359948147e+01;1.210384707504947954e+01;6.904897461315666618e+00;6.284564965015357885e+00;1.155063217943393994e+01;2.008789319491140812e+00;2.042359939815914682e+00;1.964276891874225495e+00
2.059887570374657528e+00;8.828329774768690186e+00;6.070388149433585845e+00;4.485647746025748006e+00;3.785221413900841547e+00;3.005846648079432804e+00;2.006003773098795406e+00;2.019062546161457750e+00;1.974307146895309062e+00
-3.130075722606282085e+00;6.009040926043484276e+00;3.839752434118307800e+00;2.157339550703634146e-01;5.638433783525687915e+00;1.297530711184208307e+01;2.026648734343973857e+00;2.000621104358143665e+00;2.013687428684706848e+00
8.017723694379487398e+00;1.389002495793628533e+01;-2.992147337743482183e+00;-1.777426215222273065e-01;4.238326640180885896e+00;1.354143070615869071e+01;1.993738170281738942e+00;2.028944346163504164e+00;1.999085521332504056e+00
7.629491845786422033e+00;1.201816322215242572e+01;2.138900536242337225e+00;3.544367834383206350e+00;9.017126848913068926e+00;9.491964309358444041e+00;1.978427294691426530e+00;2.019131026758086200e+00;1.981441267643454740e+00
6.690030121166902433e+00;1.855687313674229344e+00;3.225231071774896208e+00;-3.970415859286566373e+00;3.093771767161877850e+00;6.152793516031593413e+00;2.000993545006170660e+00;2.023776063475814180e+00;1.957121846300416523e+00
-1.828033527743824216e-01;7.622381175461613978e+00;-9.039785262465884763e-01;-2.433252294235433322e+00;1.065726313489045296e+01;4.728820458928072235e+00;1.986706576731407159e+00;1.962400393814437649e+00;2.012790842111666034e+00
2.234468338505027241e+00;7.494592006484315228e+00;-6.786055241364042701e+00;-4.073581359372246524e+00;9.087844109273174098e+00;1.562314820071138755e+00;1.984191517633939306e+00;1.998015809288574918e+00;1.993488874067999683e+00
-9.875868080530814552e+00;1.440725467226821976e+01;-1.407959546753176916e+00;-9.377235413266440389e+00;6.418661356116460048e+00;6.413695290110638325e+00;1.989545226175937875e+00;1.976819618440892601e+00;2.003401704484572665e+00
3.463868960316414114e+00;9.175306661699252686e+00;5.903480866111948444e+00;-6.053081574760302175e+00;1.102430021509049674e+01;7.538366086563875967e+00;1.992420966267455684e+00;1.989936395751170206e+00;2.008667492692134182e+00
-7.492567441401996930e+00;1.090236721735759318e+01;-7.393440332583947061e-01;5.137620611166832774e+00;1.312822833760821339e+01;3.571117579013656673e+00;1.995831388148229690e+00;2.026965115563234665e+00;2.026381805712397455e+00
-2.171748966619783339e+00;6.470808667256711111e+00;2.411841366664922326e+00;-6.307491959686391425e+00;-4.466863035920273006e+00;5.759465294790803824e+00;1.981294564486120402e+00;1.998445155889056801e+00;1.993585299089615015e+00
-3.834738634523178646e+00;4.614133864335578927e+00;1.688789850274212512e+01;-5.523941919157294045e+00;9.461310401459877895e+00;-4.743927040399228190e+00;2.010825908568512954e+00;1.970425152718231043e+00;2.002275384490551424e+00
-6.482650091020660810e+00;1.662752591523781120e+01;1.399732879369808281e+00;-1.540093923013612365e-01;9.311716932587902562e+00;1.650178721933906445e+01;1.996748801996276024e+00;1.978414038888902882e+00;2.008655767730489927e+00
6.102764651369168014e-01;6.374719168836616490e+00;-2.898096673021253622e+00;-3.584061991633189947e+00;6.652518508616146242e+00;1.267969753446503489e+01;2.002245539631740900e+00;2.014062250245521657e+00;2.012242902901964392e+00
-2.617584074779903958e-01;6.364786657867700370e+00;3.344986106033269291e+00;-2.721472409892635280e+00;4.864967743090272911e+00;1.207159072412441247e+01;1.988478448079125771e+00;1.980499594974026056e+00;2.034286182904483820e+00
2.493478967887430287e-03;6.114780248712851751e+00;7.110727226261947642e+00;-1.731399860405767210e+00;1.406619722435872077e+01;2.763271943862791957e+00;2.011646107752877555e+00;1.960638621339971799e+00;1.967833059886322955e+00
-1.846598497119425808e+00;2.319604085986669340e+00;-3.587437999915610298e-01;5.011420583410356677e+00;-9.655737971294833244e-01;1.267610719990186929e+00;1.981942520169210686e+00;1.985427748724724717e+00;1.993957663375709455e+00
8.390430861983926292e+00;5.979806195999398888e+00;-4.469798874348033024e+00;-2.474137059484318169e+00;8.023553419166852052e+00;3.266589017683983798e+00;2.008545923763933594e+00;2.005553511765513441e+00;2.012200161878620275e+00
7.418267070981794831e+00;1.347469606850036250e+01;4.032908201794874969e+00;-8.513084711439724117e+00;1.528270535278304010e+01;1.390957475944333765e+01;1.991824275081478079e+00;2.008653566154237513e+00;1.996020468306587192e+00
4.249955858040455503e+00;2.921185091527931377e-01;-2.851242726714072973e+00;-9.156468475729908629e-01;-8.524006111455673107e-01;3.646319817249312756e+00;2.002733043651607758e+00;1.990090373640599486e+00;2.008531047800109715e+00
-2.712439988703786220e+00;1.747374863657173094e+01;-7.760474859960542204e-02;-2.372298070712613782e+00;1.033856284495428568e+01;2.773453409971127215e+00;1.986204376131050831e+00;2.026999532755102695e+00;2.019252794426942277e+00
6.312812351194945215e+00;4.838023711510993863e+00;-3.298061404742282932e+00;2.648955578381938736e+00;3.504724078023071066e+00;9.154660505004056148e+00;1.994266749878990996e+00;2.001436346036300939e+00;2.014453524711223853e+00
-1.536949604604281205e+00;1.526103897163709711e+01;3.889903960274233796e+00;-1.292333362780574646e+01;2.382428038291728001e+00;4.644488738113964565e+00;1.991998674141485459e+00;1.990339628342893130e+00;2.010120544355144201e+00
1.656362066082852280e+01;8.489473562055460221e+00;-6.030187167906411183e-01;-3.479154752416020902e+00;1.163078799779889216e+01;1.303935418136865820e+01;2.004037069318420627e+00;2.023013543492888200e+00;1.987840495471508095e+00
-1.052827480705179841e+00;9.020915744456889485e+00;2.598705942882650444e+00;-1.667339761589774483e+00;9.258426957038107474e+00;-9.774662743226558703e-01;2.001553415779980583e+00;2.036689578477513418e+00;2.001118291670672900e+00
-8.295591226851970479e-01;1.771465366444235201e+01;8.041278425223810089e+00;-2.426975445209953008e+00;6.081751012865622030e+00;2.919846874876824927e+00;1.986631859126894772e+00;1.993736636209309410e+00;1.993028224431419693e+00
4.954679057480282367e+00;1.777138946060328095e+01;-2.907484841058073144e+00;9.388855111940301867e-01;-3.623025391097163705e+00;3.060793056725386485e+00;1.997581435240311842e+00;2.040537428549218824e+00;2.012296743547856259e+00
-6.977169798115739674e+00;1.070637222010792655e+01;4.537629966632493073e+00;-6.840415800134382884e+00;1.204357092134730856e+01;1.551063019186608472e+01;1.983905725735233272e+00;2.012387023346579706e+00;2.024243129860170853e+00
1.330512767733095236e-01;1.366742908970604375e+01;-5.143777129600684006e+00;-7.059940151648657292e+00;1.490965076334253503e+01;6.405933447286275673e+00;1.998426610972503514e+00;1.975997709769144794e+00;1.998824774258355585e+00
