2.079455244724613738e+00;7.829576494010995091e+00;1.690121626323038084e+00;2.311763731440824365e+00;1.161185311491745153e+01;4.238290237027289464e+00;-4.751136822080057609e-01;7.058365771458264604e+00;4.755198322540168832e+00;-5.037803916424412165e+00;1.995526004027662781e+00;2.036923173531000053e+00;2.015497029507549609e+00
8.251483175691308958e+00;1.522720583249980386e+01;2.828843305589745949e+00;-6.858208887850342883e+00;8.606943441692642693e+00;-3.593222382366073830e+00;-3.339549656115622156e+00;1.102228349132689189e+01;5.184445856137926967e+00;-8.027403900731102659e-01;1.998932066413214637e+00;2.015684877446440648e+00;1.999008888120173300e+00
-1.982193740551579264e+00;-1.368137318141009473e-01;6.328060751133027573e+00;6.018469865151456766e-01;8.378313193409381299e+00;8.226816277483983697e+00;-2.004737700244465515e-01;1.456391601357648113e+00;2.152237498179904840e+00;2.060159010193109985e-01;1.990652252445296977e+00;1.989113565274185591e+00;1.988417595018643125e+00
-5.499151785120110603e+00;-3.501949060208566777e-01;6.241134158683910194e+00;1.329095695836941537e-01;4.913535708990109718e+00;1.113683624407477701e+01;-2.918491688213050494e+00;4.437516892936886670e+00;1.920388250768858107e+00;7.301550512902932333e-01;2.006165283043239711e+00;1.978306502201770289e+00;1.993202112189565778e+00
3.660878829294184733e+00;2.947774251531409817e+00;4.621105864463189050e+00;-5.457782749207750861e+00;6.595304144401226587e+00;6.411671822617012850e+00;7.524904016306592780e-01;7.311739563072404025e+00;6.654343800283836430e+00;-6.251863412520202168e+00;2.006301198817915132e+00;2.000977359869362093e+00;2.002323803406310443e+00
6.441875811746327507e+00;1.649058588366463241e+00;-5.429509970633983329e-02;6.270875031152058909e-01;9.327251708417225728e+00;5.841188336871227627e+00;2.649291098379303211e+00;9.249063118828660279e+00;1.598112667556609079e+00;-3.990464842171432824e+00;2.009820951860699978e+00;1.986854586456530569e+00;1.980147731880861572e+00
-5.031027549877725491e+00;1.388235267628051162e+01;1.597467396785332783e+00;-7.734138088508649034e+00;1.054068668712961454e+01;1.022643727469807118e+01;-3.106749637079831317e+00;1.205107890263220938e+01;2.915109259256134955e+00;2.626866818256119451e+00;2.007273435799412198e+00;2.008197209711607201e+00;2.015209170950480910e+00
-1.576363471228673152e+00;1.652306779601721942e+01;7.070705993632691033e+00;-6.102914746112370281e+00;3.144214636224768711e+00;8.333050986130452031e+00;5.004139677937068598e+00;9.401380394742943736e+00;1.146923344855192894e+01;3.302939300575078896e+00;2.000149250850296490e+00;2.009475166994019180e+00;1.987330223740996660e+00
5.593260944698399406e+00;3.748581763077836193e+00;-2.338163211546048004e+00;6.503973990722178300e-01;7.005293960953875576e+00;1.661069596372097479e+01;-8.280344920475091186e+00;8.937988634726028891e+00;1.251781339588553532e+00;-6.314172456918205611e+00;1.990496064127656117e+00;1.997162337609568850e+00;1.972563122007418901e+00
1.521163356895450125e+00;1.668994264678536865e+01;-6.085193738316563739e+00;5.057727379756764563e+00;8.122621159102523691e+00;8.133630894088478058e+00;7.029860523044089149e+00;3.998901524609266289e-01;-5.403018027944536783e+00;-2.877523021888403143e+00;1.994884443464478574e+00;2.040804296525532635e+00;1.983602457178113676e+00
-1.044225164327437394e+00;9.273757653930807976e+00;-1.188232885530501992e+00;1.262565784730460550e+00;-3.631517203835986862e+00;5.340999351810319595e+00;1.279023263852597125e+01;1.203391693255275996e+01;3.219828092344808823e+00;-6.754837678909744625e+00;1.993595170764759228e+00;1.965306856166502580e+00;1.984125990972951614e+00
-2.600429929722873901e+00;1.140715927472175117e+01;3.838186690970777359e+00;-5.494379929084773906e+00;4.730358167423794669e+00;1.083040520112091798e+01;-3.148765797539093469e+00;9.797597316003461287e+00;-4.506441770689773918e+00;-9.004735590338155404e+00;2.008124504564206436e+00;1.992815115930696157e+00;1.994823481768340567e+00
-1.622517953105074184e+00;1.703300273269994847e+01;-5.470352730840410516e+00;2.701839450714789592e+00;6.774574718619940761e+00;8.677962564323703276e+00;7.335803288736997274e+00;1.309189960406947861e+01;-4.798623154473274255e+00;-2.068636180173434092e+00;2.021158941371261619e+00;2.004511610940847177e+00;1.957280841046263653e+00
-1.639290855345564513e+00;9.823833496878631166e+00;1.962937024804466857e+00;-8.049246139312806747e+00;9.098619865272743468e-01;2.240953119317558695e+00;1.833728237767503932e+00;1.576269470970949804e+01;2.027728044672838070e+00;-7.234506659533554540e+00;2.007605093296773724e+00;2.010686546821575327e+00;2.018984856855395638e+00
7.028736100642052342e-01;1.089966537937077540e+01;4.606549572512228075e+00;4.817985064619081825e+00;8.119402939955246978e+00;1.208153737903762703e+01;3.205130118943047002e-01;1.538485001624727389e+01;-2.032904111253211354e+00;-9.561201425820888833e-01;2.017006111604650709e+00;1.994417974091113877e+00;1.994837747638410486e+00
-6.693499518001441828e+00;1.451210095648571929e+01;3.947266823318250850e+00;-9.249205877448836155e-01;1.145179544422870954e+01;3.239284593284487812e+00;-6.844917256788427551e-01;1.298565832648082541e+01;7.922558657684112937e+00;1.288034079883797478e+00;1.983440365217551626e+00;1.986610218357397928e+00;2.003790425974210532e+00
5.748192976313419855e+00;1.688371965859522206e+01;1.150883204132509974e+01;-4.525667493566063015e+00;9.710833117158264471e+00;2.211707099468382864e+01;1.033288763625994555e+01;1.503191094704390096e+01;-2.484325523975939198e+00;6.688064739757679789e-01;2.007333638070552873e+00;1.971342581297651719e+00;1.979174150075606375e+00
6.714223202744427077e+00;5.873280465837233066e+00;3.586902492314089752e+00;-2.410928876101783747e+00;1.600383348495828528e+00;1.084862723282156871e+01;-3.332999560531252570e+00;6.853953539000152695e+00;-6.591530387298250027e-01;-6.524562248438983580e+00;1.990044269261808552e+00;1.989348885289481172e+00;1.989614360821146066e+00
-3.195738268950991667e+00;7.770902269137607732e+00;8.586842769344448456e+00;-2.742158501348363142e+00;7.563077584368923745e+00;1.389267877239478111e+01;1.740445985521416272e+00;1.339875941495000156e+01;2.894571348143109901e+00;-6.384440829686112373e+00;1.977220546036707161e+00;1.975145964433322465e+00;2.047629508188528291e+00
-1.553182787429138401e+00;1.817563829189456470e+01;9.166007356778319348e+00;-3.616054148616727471e+00;1.162359115899906215e+01;1.152418626124728718e+01;5.069293569574601754e+00;6.705187818502481356e+00;9.214204117453096643e+00;-5.040317912772326991e+00;1.998800792268131232e+00;1.996898504031798138e+00;1.987537275189830144e+00
-6.442351150682261718e+00;1.238900093220483889e+01;-2.651157287238513405e+00;-7.980066236256559087e+00;-7.641431546357981830e-01;1.124358231687262943e+01;-2.585391459314375417e+00;1.659824023803209769e+01;-1.522095697413549775e+00;-1.147207222040512065e+00;2.000748618763338538e+00;2.005739717905391295e+00;1.989570129390432651e+00
9.296453954022926069e+00;1.161079911732183945e+01;9.739815771903772568e-01;4.924189157446154930e-01;5.222932472681204530e+00;5.929361301303909926e+00;4.063658398404103700e+00;1.503065370944772106e+01;-2.808036121461779722e+00;-2.891835912172512568e+00;2.007786883799681732e+00;1.986044232371413587e+00;1.950120740833360067e+00
2.668496521448928682e-01;9.153218103243212056e+00;1.455077691079516455e+00;6.301958809706887266e+00;1.639884096726241935e+01;7.083862767800122917e+00;-5.256895267419288587e+00;1.018321361926941293e+01;-3.803264613094525792e-01;-2.220113953246354299e+00;1.994997435942340580e+00;2.010665333162452661e+00;2.000325560799817826e+00
2.808897536615430290e+00;8.239247733161741749e+00;4.474695988966439497e-01;-5.157516885409154650e-01;7.866543506762661231e+00;1.450298511345424046e+01;-5.892634531706285372e+00;1.060743084986529006e+01;2.766953442869387381e+00;4.081717026007050109e+00;1.989544305948841574e+00;2.002245392622353570e+00;2.003733720436949639e+00
4.959042293831882553e+00;1.108578109245129539e+01;6.825725735935642469e+00;-3.039186817479043068e+00;7.107171291974005989e+00;1.063149113481453689e+01;3.480391357182983203e+00;-2.303727666426693688e+00;1.092018956619247838e+01;-2.114491597345070861e+00;1.988946677523134587e+00;1.978395491081198720e+00;1.978136761839625946e+00
8.062466623150289280e+00;1.343889161016618417e+01;-3.892164607793850983e-01;-5.533590833591937930e+00;5.410355645119420132e+00;6.100030811721510737e+00;7.989366842777666733e+00;1.958208904983655785e+01;6.788864398041055459e+00;-3.607883344119752422e+00;2.006832783348214022e+00;1.996425359047689030e+00;2.023163250671160540e+00
-2.364670008411422497e-01;8.323821492008066869e+00;4.988680361563199384e+00;5.166686974146069922e+00;1.195517094272152292e+01;1.577283277273772732e+01;-2.986630618857342157e+00;8.756904476138835491e+00;-2.846382638834956680e-01;-6.675733730511542063e+00;1.998627822887353744e+00;2.001267469142994582e+00;2.033452577480777901e+00
-9.269120071523757609e-01;1.512997837555376002e+01;-3.590178707947464964e+00;-7.973104360553040060e+00;4.475494624851185321e+00;9.339144821527920470e-01;8.509672030211143934e+00;1.341290377430460978e+01;-3.870109440990519900e+00;-3.757385259473811523e+00;1.986942172394454698e+00;2.019798676925439906e+00;2.006359673967274659e+00
5.143638709046740587e+00;1.027590712522383498e+01;8.474663005737566035e-01;-5.574102707746673158e-01;9.799974165631835987e+00;4.113434465017795638e+00;-1.770301589640783213e+00;1.451452587784903869e+01;6.343691948385292712e+00;-1.957802318009431497e+00;1.986293112956636797e+00;2.007436661637461039e+00;1.983970714502226063e+00
6.498865965736911221e+00;1.090775737182228866e+01;7.252640018002587396e+00;-2.533963151602831587e+00;6.467031926516913387e+00;1.543946546062126579e+01;1.110866144040614678e+00;1.449083872085834912e+01;3.028254926397846880e+00;-5.504660951824059012e+00;1.979645601537440402e+00;2.016690750339044325e+00;2.011564096842290095e+00
-4.802863350709990264e+00;1.668329950474331014e+01;2.653143277994007398e+00;2.288950182847799830e-01;8.983080772168268169e-01;3.672129976967986487e+00;-3.603052055694989875e+00;1.672005384668270267e+01;3.422676376793276631e-02;-6.770915941058678555e+00;1.986709843734126624e+00;1.997017298835261689e+00;1.977881972605536998e+00
8.205693791923017955e+00;1.479036013913729342e+01;1.726200061245740613e+01;2.439910218360220817e+00;3.592957117914265197e+00;1.425482270048363098e+01;-3.682544559831974595e+00;1.920861492313669316e+01;-5.475192858817244712e+00;-3.094994337858752331e+00;1.990904810624342769e+00;2.014089215314460724e+00;1.987593183637376582e+00
7.598156832222613843e+00;1.371916766138032706e+01;-6.677928798251551612e+00;-8.994050949235113279e+00;8.976022857134639210e+00;1.671415422489543090e+01;2.265529287703108574e-01;1.473423357919811494e+01;8.709928188018572826e+00;-2.364148404683957594e+00;1.998650773459729191e+00;1.972110898201161699e+00;1.999982068689580395e+00
4.172652017392163515e+00;4.460561905068553656e+00;1.442141821167977511e+00;-2.247417769378689645e+00;4.622381112601280151e+00;3.912523922689298495e+00;-5.201180218929051691e+00;6.896869312210552216e+00;-4.465563592788983627e-01;-2.995306196655430409e+00;2.004714105515323030e+00;1.979601401085683721e+00;2.002064763490183807e+00
2.758463108105823292e+00;-4.464919415702723882e-01;2.579943949757070421e+00;-8.841094546974284540e+00;-2.843808562944545315e+00;4.251542641228596153e-01;-8.330599599012911138e-01;1.044583157437737775e+01;1.468216983066845671e+00;-1.012787395506325439e+01;2.012160037902653631e+00;1.973938212943939785e+00;2.021346309833416122e+00
9.819300699211264138e-01;1.152344477036514192e+01;-5.040962669091766379e-01;-2.943522417704618643e+00;1.537311733561029747e+01;8.982770973604187859e+00;1.230136636197697753e+00;3.995320165097099974e+00;-8.171181404698545592e+00;1.489831603256597248e-02;2.008629360400933095e+00;2.035409477948102897e+00;1.978601931179999607e+00
-3.543555876481839562e+00;9.090644455653313472e+00;1.446110675151754954e+00;3.326844808066806713e+00;1.072826179407812575e+01;5.642804202188114182e+00;-5.401336862051037357e+00;4.888897173301888444e+00;-3.690764928077991947e-01;2.278469422291499846e+00;1.978344744616662432e+00;1.969118036599136978e+00;1.980088902591736089e+00
1.019221767518377453e+00;6.031392903816708895e+00;1.009609631885112790e+01;-1.111301318520718162e+01;1.135558473584566030e+01;4.647483499723561451e+00;6.014642845289190909e-01;-7.168425399191153957e-01;3.256899524712689065e+00;-2.876768674927121960e+00;1.999400078292995708e+00;1.964220028588843592e+00;1.995127166106470007e+00
1.231206242151764441e+00;1.573515159641575067e+01;4.589029557270801085e+00;-4.852584351201624457e+00;6.183079670866040267e+00;9.565090353333534523e+00;1.212568181834082770e+00;3.596553394610102927e+00;6.552073972117280043e+00;-3.933435761300714262e-01;2.005046759098435771e+00;2.000133517713960973e+00;2.000286550999388346e+00
-2.440416829575961621e+00;7.964644086801300205e+00;-8.897249365579078528e+00;-5.073003797221941724e+00;-6.703310665253967571e-01;4.773445152636170974e+00;4.875139229546922692e+00;1.757856256753412794e+01;5.651148060525697403e+00;1.888685384305119896e-01;2.002346875960196559e+00;2.013349981561434632e+00;2.039233566064393877e+00
-4.392164549839061571e+00;9.438835683397146070e+00;9.866290387014466035e+00;-2.725906742257820703e+00;1.674796131472731098e+00;9.539351064782032097e+00;-3.571710252447988232e+00;7.003362919317254409e+00;6.676976320252977715e+00;-2.235240616434912564e+00;2.005282800574460733e+00;1.974576110490788183e+00;2.002101746012108219e+00
-2.437228723609079495e+00;1.522976271176246321e+01;3.473108701683225163e-02;4.900308641701134782e+00;9.317248639784402542e+00;1.011608906001886687e+00;3.243869625518683186e+00;1.034148525026812493e+01;-1.334670402935809363e+01;-5.461409445323171852e+00;2.005165118570423122e+00;1.990336809378156824e+00;1.976059213309773188e+00
-5.698942867321299399e-01;2.777478684042433699e+00;-1.994676381736780968e+00;-2.802246597285063423e+00;2.745499262212158342e+00;1.101208352087831877e+01;4.515644324937909460e+00;1.642570521052334342e+01;6.045462932533349765e+00;-4.860581717559495196e+00;2.002530350764421208e+00;2.001040785703173341e+00;2.025015863594778587e+00
1.502409474344824858e+00;9.190476740275787648e+00;7.408543589927021777e+00;-3.992230235474629296e+00;2.664538216138067739e+00;9.014881673739997936e+00;-4.614507634183029339e+00;1.729804013358028669e+01;-3.894083613455353365e+00;-5.351197969901100748e+00;1.992419948319436029e+00;2.015882689830519769e+00;1.989814001850355174e+00
9.043627436399523933e-01;1.842672498083319255e+01;8.910686021061069439e+00;-1.917512790028604863e+00;9.541408393226955553e+00;1.182686385406199037e+01;9.755022006535549295e+00;6.894057626101327330e+00;9.961044132028555875e-01;9.252606372780234345e-01;1.993089807344436526e+00;2.010788823773010048e+00;1.997730363595882741e+00
3.848875134302798262e-01;1.165954879286168833e+01;-3.246832559993974243e+00;-2.704910903174847281e+00;8.150334088649325182e+00;1.267103014404663419e+01;2.378406892427150421e+00;8.188710650940556945e+00;-8.331838625995242609e-01;-2.267846464700952414e+00;1.996927169322242124e+00;2.007830074641166807e+00;1.980863459858812403e+00
3.527871538673927443e+00;9.586586264075330988e+00;2.607798375959987869e+00;-3.877240836478539343e-01;2.621845683879456601e+00;1.189243896068045814e+01;-3.402878067598141598e+00;8.804608721992131848e+00;1.501122696425810332e+01;1.098557196995320062e-01;1.988038300253238910e+00;2.011623016841657563e+00;2.035501535504539383e+00
6.691272133630330465e+00;7.367692884370805828e+00;2.336938266459985147e+00;-4.697277793434926352e+00;-6.949418997011758137e-02;9.625426059541352330e+00;8.575129759680231167e-01;1.120761784154601592e+01;5.665733298051023326e-02;-4.991088636590506056e+00;2.020103800008371309e+00;2.005216876965719930e+00;2.014215535862318163e+00
8.436668764110589080e+00;1.384215653751620501e+01;5.101513517535865461e+00;7.649021524937036354e-01;1.294910752341049864e+01;1.673678180838659557e+01;-4.234890130929678254e-01;1.201171428673854535e+01;4.234008019658523914e+00;-3.201470307952402727e+00;1.995609593813632454e+00;1.979757395330689951e+00;1.984153438073328779e+00
8.061802876242325056e+00;4.984155713909540708e+00;-1.439815860076940179e+00;5.526017143999742309e+00;-3.703825014682230687e+00;9.153398452470367985e+00;3.542679011727667415e-03;8.937435680435031671e+00;-2.670405125012984549e+00;-4.399055312219567249e+00;1.995595189595316121e+00;1.986826227100009445e+00;2.007976705454221023e+00
7.327731504068710322e+00;1.364771594956952327e+01;-1.553796853676462586e+00;-1.111774081629232391e+01;9.775401718635535531e+00;6.049095414355603495e+00;-4.836670336024759820e+00;2.037699007027599407e+01;3.631094357711702081e+00;4.085855189752029659e+00;2.029635551874771515e+00;2.004863867592058035e+00;1.990191888193083347e+00
5.611668824980867498e+00;6.517614614925539840e+00;6.790981403650080850e+00;1.236322266500741840e+00;1.033761440182653502e+01;9.748269450380373513e-01;1.713404011521330705e+00;1.890997480477129500e+01;6.497114453725896688e+00;3.368453310904348186e+00;2.010230501908068401e+00;1.985873680421807785e+00;2.021604061735353675e+00
4.219320358257643733e+00;1.599022228592225048e+01;-4.016053734512561313e-01;3.290388842981064599e-01;2.071637174854276964e+01;1.325581310132954194e+01;3.729164196930578878e-01;2.389784341977150284e+00;-2.644423036442660191e+00;-7.442269880905140411e+00;2.006339244974527425e+00;1.989896852123669735e+00;1.992187427028834446e+00
1.267665558778219292e+01;1.449574985924437698e+01;1.379152909416155648e+00;-2.802258052612454975e+00;5.911651235912599667e+00;1.000600017010959419e+01;3.923394096401501274e-01;1.608584325828427097e+01;-1.599051608667921620e+00;-4.616152808949038899e+00;1.993659324600637994e+00;1.987276535255720900e+00;1.976646667089964060e+00
2.388051244082395996e+00;1.053558376691854548e+01;-1.946309556368106541e-01;4.432990598380174951e+00;8.992454910353483655e+00;1.091255262743040433e+01;7.648661874504402158e-01;1.087780352879957668e+01;-1.879838861560134244e+00;-4.394687927824698193e+00;2.011018326174305759e+00;2.002895501871220230e+00;1.986250390198971871e+00
2.840656889638345728e+00;4.058909696303135917e+00;1.931787618759955416e+00;-7.670456318003018303e+00;1.063945380991557776e+01;7.157922038552990252e+00;4.378455042503306416e-01;1.877271097007690059e+01;7.013688981990608085e+00;3.005330242434194332e-01;1.998264792238028109e+00;2.003380369186726906e+00;2.017114695500681787e+00
8.512526410867978788e-01;7.450951657433283692e+00;-4.138231122710368304e+00;-2.325065446744640330e+00;7.312170611265120357e+00;1.181384854353760616e+01;-1.110139674887575811e+00;6.643540875467286888e+00;7.195060610379999666e-01;-1.920619834872141496e-01;2.003365600536926472e+00;1.992092068789096393e+00;2.005232386879314266e+00
-4.346904630853601681e+00;5.429714184314348380e+00;-4.232297747204278870e-01;-4.705124635601691807e+00;1.569594000084096308e+01;9.555791263459470386e+00;3.658103630242353965e+00;1.077983108043722105e+01;-3.572242716418112529e-01;-4.934051175019814828e+00;2.001852987203034839e+00;2.016751864384835446e+00;1.949310220755386958e+00
6.007428663172590610e+00;1.515826560962086589e+01;7.151227224855571052e+00;-8.739176588782097355e+00;-1.012302780930313872e+01;-3.598219355113144502e+00;1.669073446251979176e+00;5.493811914154233200e+00;6.353993165730493331e+00;-7.406938990886438035e-01;1.985128719872827352e+00;1.981491566432823870e+00;1.964366775172913693e+00
9.655612073940210704e-01;8.023258516608922974e+00;1.359286727794358329e+00;-7.820400796144140187e+00;6.728044815491326602e+00;6.941605758343678545e+00;-6.612298438720742855e-01;1.113315648677619407e+01;5.612569111880755912e+00;-1.038785541924129419e+00;2.005098809792796644e+00;1.967401562768421375e+00;2.030614165371728674e+00
3.111454307663386487e+00;1.169782955628464727e+01;3.836671315241092728e+00;-2.593591676807655233e+00;6.738444916670627727e+00;8.873153557891475529e+00;3.060764070672905568e-03;1.482313815198913787e+01;-6.163024777343723670e+00;-7.249333891092204496e+00;2.004096469955846782e+00;1.972618159727264286e+00;2.020920654092580371e+00
1.162692604263346396e+01;7.315693626289145435e+00;-3.790585271901726117e+00;-3.466629162959433685e-02;-9.662322868337465565e+00;1.637020467063945262e+01;3.107446286282636194e+00;1.812971250370639709e+01;-3.180018433663276411e-01;-4.217285731429042173e+00;2.006198738852391639e+00;1.971073452470136544e+00;1.994988498256077492e+00
2.723485757378934391e+00;1.390937542589387732e+01;-3.797406317476580639e+00;-3.608090134187402320e+00;-4.817655412373534674e+00;1.024492602251225293e+00;3.110702836305609953e+00;8.301287467541580867e+00;-3.071376059536704339e+00;2.997635189613665041e+00;2.005092432961326665e+00;1.974798245683053066e+00;2.008366773616407475e+00
7.386825079068561450e+00;6.094747448789451738e+00;3.284152367923975024e+00;-6.867183882698660646e+00;8.631665352968557414e+00;3.804922317116549380e+00;-1.184979609451239035e+00;1.850472566951613018e+01;1.027825581885260675e+01;-9.448064300420453421e+00;1.999301805329610993e+00;2.003122181229291865e+00;2.033405054249759036e+00
-2.947659666751022201e+00;3.478241049824772446e+00;5.344817493506857531e+00;6.204539830315214388e-01;6.128984453504537022e+00;-2.739281544704555316e+00;-1.961847862311919766e+00;1.347032210170456601e+01;-1.016052065321834785e+00;9.305961407592140411e-01;1.984842989206118347e+00;2.039116210861786627e+00;2.018482109915639366e+00
3.529480535713965139e+00;1.233821883471066627e+01;5.893663185632430412e+00;-6.866287729359500602e+00;6.144714775754783531e+00;6.020584388068804138e+00;-1.410197952120842402e+01;1.250154670634933041e+01;4.852344666257777384e+00;-6.978969471699386418e+00;1.984520966893649874e+00;2.010491250424084608e+00;1.983935781231353168e+00
-7.745005257697854972e+00;1.531420876770029693e+01;6.220263200821139371e+00;-1.090301401454564445e+00;1.232611411267500401e+01;1.272060297288787645e+01;3.887864147447214869e+00;1.737416496035446301e+01;-1.669771606242818507e+00;1.257844859610989907e+00;2.011541596929105946e+00;2.004104749304776778e+00;2.020235083845236090e+00
6.335040991675431776e+00;1.355763480307492586e+01;-2.384176884168638821e+00;6.563751727776873324e+00;2.794309685662138776e+00;3.347899900769446546e+00;-5.619773363124384247e+00;7.868504043911782375e+00;7.849299396863109735e-01;1.470526460629127286e+00;2.000894200507127962e+00;2.003714716377592353e+00;2.011393039116035286e+00
2.407810003151674039e+00;1.372502571092914003e+01;-1.553024440657956529e+00;-1.314748333945379422e+01;1.062479520692804336e+01;7.074256941818330979e+00;-4.182784731277393142e+00;3.869086099167009962e+00;1.448710076254395851e+01;-3.966745006343564306e+00;1.995542794169472778e+00;1.996326780496012310e+00;2.014442863551713536e+00
-1.932229496764344301e+00;1.609341257040919970e+01;-2.494187301018625291e+00;4.203783199275838101e+00;-2.603673035082504583e+00;8.924183721464977737e+00;-8.082750389259553359e+00;1.177143049812350029e+01;3.795305677955260748e+00;-1.873832982102759059e+00;1.983642474202023998e+00;1.986131693972509771e+00;2.020535121649885024e+00
-1.739577980463041573e+00;1.977999204154407664e+01;1.209715228930701603e+00;-8.884038636091933228e-01;8.810969855728515654e+00;1.285976164582039694e+01;-5.070686930732697384e-01;1.360980880828724970e+01;5.744923077939135148e+00;1.891789050794317362e+00;2.002329100787520577e+00;2.020409992752146611e+00;2.010790255925567038e+00
-2.549340418839607825e+00;9.281272362141827159e+00;-2.374709444453909413e+00;-2.376826303131395868e+00;9.004161254381610746e-01;1.648730098693882340e+01;-5.467081228010517435e+00;8.398750191782704988e+00;6.920035437710895465e+00;-4.212519153749097356e+00;2.025692331721847594e+00;1.984941138798104188e+00;1.968494655999871501e+00
-3.020384847325968458e+00;1.966740702634249871e+01;6.459746626908403400e+00;-7.697105813316690970e+00;1.040252435683323284e+01;6.685497900115938918e+00;3.131980231333831632e+00;5.311565655287305177e+00;4.362503829912558473e+00;-1.000869386202681843e+00;2.017477651549992146e+00;2.006174106215288688e+00;1.982543044784194519e+00
1.028209899305415931e+01;1.736063211555686081e+01;7.662768022118917166e+00;-1.443783771212379108e-01;5.462356012254532267e+00;7.730523077237584140e+00;2.130193192918542699e+00;1.003468024306665107e+01;5.950683778770438082e+00;5.250912778342264886e-01;2.001207341924509997e+00;2.011807346541602204e+00;2.000508742285619146e+00
4.763603715248463821e+00;1.146033132268381571e+01;2.460220634149612895e+00;7.976180617155419483e-01;1.259906264397129583e+01;1.425181222293357308e+01;5.048567800427641306e-01;3.386718916990610673e+00;5.172885895312758109e+00;2.452555771396126794e+00;1.999441126328552754e+00;2.001825042294221646e+00;2.007598275435565682e+00
4.174236524714582508e+00;6.571505972837702103e+00;3.478072022590974921e+00;-1.059957933356543336e+01;1.605546685195398737e+01;1.766241518412332567e+00;3.982173756705518208e+00;1.090074451028637448e+01;8.914069732875294250e+00;-2.905727295840050406e+00;1.987888482440250071e+00;2.013780427566222997e+00;2.003167612746100446e+00
1.866163043113332476e+00;6.805824124386454343e+00;-3.573499094691181099e+00;-4.381408490911539388e+00;3.292800490179921269e+00;-5.867057318394319765e-01;3.637030473318861645e+00;1.298683509091986465e+01;-2.979705654711802154e+00;3.251341350991716617e+00;1.997223455127176583e+00;2.012583673111456140e+00;2.032983614075663859e+00
6.035541598454843282e+00;1.134477266448457655e+01;-6.668320686279827214e+00;6.796209482478303698e-01;7.909128286064311730e+00;2.722102076463476905e+00;-2.001895289582096282e+00;2.587814127502015893e+00;1.940529976103068099e+00;9.479822878951161158e+00;1.986972711826195503e+00;2.024298703616366435e+00;1.998572148122230052e+00
